,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
69,Dan Talevski,Touch the Sky,Touch the Sky,3AQXqVgpSgXBkbzyThMlgq,0.633,0.658,2,-5.824,0,0.0359,0.0,0.0944,0.369,110.063,210040,4
70,Jason Mraz,Look For The Good,Look For The Good - Single Version,4XI5GjQ6zcJXsDnuyOGGEa,0.71,0.615,0,-8.23,1,0.133,0.0,0.283,0.746,90.263,239698,4
71,Kygo,Freedom,Freedom,5Gj1wG8b12VQdEd3hUuSwo,0.715,0.635,7,-6.591,1,0.0791,0.0,0.0862,0.39,112.887,198635,4
72,Cash Cash,I Found You,I Found You,3wYOGJYD31sLRmBgCvWxa4,0.646,0.761,1,-2.557,1,0.0385,0.0,0.222,0.472,129.916,167308,4
73,Gryffin,Hold You Tonight (with Chris Lane),Hold You Tonight (with Chris Lane),58jecLK0epwMLr9cy5vFUy,0.467,0.795,11,-3.6,1,0.0687,0.0,0.264,0.472,163.837,219354,4
74,Malia Civetz,Broke Boy,Broke Boy,3838GU9hh6VrvDi1f8jaU9,0.796,0.694,8,-3.979,1,0.234,0.0,0.0703,0.847,98.005,172569,4
75,Jubël,Strawtown,Someone,68zNuCEl9UHTbcBltW2uDv,0.7,0.904,2,-4.03,1,0.0431,8.03e-06,0.105,0.347,103.039,181102,4
76,Kygo,I'll Wait,I'll Wait,6Q3K9gVUZRMZqZKrXovbM2,0.611,0.651,1,-6.973,1,0.0587,1.84e-05,0.105,0.357,122.983,215361,4
77,Andy Grammer,Best Of You (feat. Elle King),Best Of You (feat. Elle King),4bsqIuMHtvLCzpYAyV3044,0.653,0.623,9,-5.989,1,0.0938,0.0,0.0869,0.48,175.884,185393,4
78,Sam Feldt,Hold Me Close (feat. Ella Henderson),Hold Me Close (feat. Ella Henderson),24aN8j7dBw0FxxKUBlCtd6,0.654,0.795,0,-4.419,1,0.0536,0.0,0.19,0.465,120.019,185750,4
79,Smith & Thell,Goliath,Goliath,0z4kyKuFGmUV7WQ7gB1sAp,0.528,0.833,9,-6.19,1,0.0514,1.23e-06,0.068,0.46,127.998,204759,4
80,Tove Lo,Studio It’s Hits,I'm Coming,4C6EPWGYM3K3IIv4xzPL2X,0.65,0.625,0,-10.122,0,0.0359,0.000492,0.119,0.296,118.966,196558,4
81,AJ Mitchell,Slow Dance (feat. Ava Max) [Sam Feldt Remix],Slow Dance (feat. Ava Max) - Sam Feldt Remix,2wenGTypSYHXl1sN1pNC7X,0.732,0.85,1,-5.999,1,0.0444,2.02e-06,0.0388,0.372,124.024,193548,4
82,Starley,Arms Around Me,Arms Around Me,1QkaME1J8C8Pau6DHwkrIO,0.702,0.684,10,-5.669,1,0.035,0.0,0.0646,0.625,114.068,181364,4
83,Ava Max,Kings & Queens,Kings & Queens,76nqCfJOcFFWBJN32PAksn,0.638,0.688,1,-4.056,0,0.0407,0.0,0.126,0.434,129.856,162399,4
84,BEN & TAN,YES,YES,1nAvS4GbkxR7iISU5ZfLPf,0.563,0.583,7,-7.302,1,0.031,0.0,0.102,0.525,91.899,180489,4
85,Demi Lovato,I Love Me,I Love Me,2IHLaN6wwYKQ3S24NsQqpA,0.664,0.561,6,-7.031,1,0.0495,0.0,0.0764,0.713,150.093,203672,4
86,Martin Garrix,Drown (feat. Clinton Kane),Drown (feat. Clinton Kane),4RVtBlHFKj51Ipvpfv5ER4,0.573,0.739,9,-5.455,1,0.0581,0.0,0.175,0.363,120.077,174062,4
87,Miss Li,Complicated,Complicated,1unYcdhNL2NwFl2kBSiaZ9,0.878,0.48,0,-7.089,0,0.0544,0.0,0.102,0.83,116.042,160411,4
88,SZA,The Other Side (from Trolls World Tour),The Other Side (from Trolls World Tour),463PQggkmk5tTw8ug0ahOX,0.76,0.607,7,-6.274,1,0.0964,0.0,0.132,0.709,105.979,188187,4
89,Surfaces,Where the Light Is,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832,1,0.0578,0.0,0.0714,0.694,112.022,158571,4
90,Tom Gregory,Fingertips,Fingertips,0jh5NRR4gX9tsFMLFDhEmX,0.718,0.693,1,-5.375,0,0.0252,0.0,0.132,0.691,88.026,165430,4
91,Galantis,Church,Never Felt A Love Like This (with Hook N Sling) [feat. Dotan],1mMvahhW2Oz9waG8UTQnI4,0.58,0.804,9,-4.618,1,0.0279,0.00359,0.105,0.137,126.005,215388,4
92,Jubël,Blue Jeans,Blue Jeans,6KgZeNR9fab84NbLXa81cY,0.745,0.555,5,-6.806,0,0.052,2.08e-05,0.262,0.673,118.97,170357,4
93,Tom Grennan,This is the Place,This is the Place,2HXWTuHE8NZgK7ZmCVBTHX,0.646,0.617,0,-4.937,1,0.0349,0.0,0.0939,0.459,142.357,185613,4
94,Jonas Brothers,What A Man Gotta Do,What A Man Gotta Do,4wNIkl5XGiAACjFBlDWuSd,0.852,0.698,9,-7.206,1,0.0629,1.03e-06,0.0773,0.324,113.039,180645,4
95,Sam Feldt,2 Hearts (feat. Gia Koka),2 Hearts (feat. Gia Koka),0EdgK7ASb4kfRkW8pVMN02,0.503,0.754,7,-3.634,1,0.0424,5.85e-05,0.297,0.597,116.524,186750,4
96,Julie Bergan,Kiss Somebody,Kiss Somebody,17XU1PTSv4OfcBUE8rNYWm,0.685,0.75,11,-4.818,1,0.0837,0.0,0.272,0.688,105.054,138283,4
97,Hot Shade,Dive,Dive,0Npijoc6ZcUe1devUugKvI,0.654,0.787,4,-4.999,1,0.0502,0.0,0.144,0.409,123.978,164490,4
98,OMI,I Want You,I Want You,4VIkMMHQaUF8UC7yXaBONY,0.707,0.865,2,-1.749,1,0.0649,0.0,0.163,0.381,104.019,187274,4
99,James Blunt,Once Upon a Mind,The Truth,43aNLlvCErobCJHCBOz7c1,0.673,0.688,1,-6.434,1,0.0527,1.44e-05,0.133,0.848,121.967,222076,4
0,WizTheMc,For a Minute,For a Minute,4W1hy390P7IYBFbdvwzZBw,0.711,0.778,2,-6.346,1,0.0897,1.77e-06,0.103,0.827,160.018,108984,4
1,Curtis Waters,Stunnin',Stunnin',2LUdpPCiiza6UQugipjMeS,0.906,0.604,11,-8.332,0,0.0746,0.0,0.255,0.899,99.996,144013,4
2,Absofacto,Someone Else’s Dream,Someone Else’s Dream,0N7uBJVtUegyKXKegKgjHX,0.548,0.76,1,-2.967,0,0.0317,8.83e-05,0.315,0.58,94.068,200300,4
3,JAWNY,Honeypie,Honeypie,6JqYhSdTE4WbQrMXxPH5cD,0.742,0.678,5,-4.605,0,0.192,0.0,0.151,0.927,115.05,135521,4
4,MisterWives,SUPERBLOOM,SUPERBLOOM,25ran9X0iBOYnxFdP6c28n,0.558,0.889,8,-3.945,1,0.102,0.000387,0.328,0.716,170.102,213547,4
5,Fiji Blue,Butterflies,Butterflies,3qOcLXQaamgc5R7pDQKQQp,0.729,0.525,8,-7.241,1,0.0995,4.36e-05,0.309,0.782,110.012,176481,4
6,WILLOW,ARDIPITHECUS,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,0.764,0.705,3,-5.279,0,0.0278,1.94e-05,0.0943,0.672,101.003,196520,4
7,Cannons,Shadows,Fire for You,4o0LyB69tylqDG6eTGhmig,0.737,0.678,6,-7.011,0,0.0962,0.157,0.123,0.698,102.051,231826,4
8,Joji,Nectar,Your Man,5sbZj8hcae2ebXVBonKQ6g,0.785,0.818,7,-8.711,1,0.099,0.149,0.149,0.0503,117.98,163759,4
9,Matt Maeson,Hallucinogenics (Japanese Wallpaper & Winona Oak Remix),Hallucinogenics - Japanese Wallpaper & Winona Oak Remix,1AEpQvwq5ChyCIKF7kZK5F,0.733,0.714,0,-8.848,1,0.0825,0.0043,0.0793,0.356,122.024,220070,4
10,Louis The Child,Little Things (with Quinn XCII & Chelsea Cutler),Little Things (with Quinn XCII & Chelsea Cutler),1OeEpViPwVi1FfdNkOoIci,0.622,0.636,6,-4.38,1,0.122,0.0,0.0782,0.528,82.962,197448,4
11,Anderson .Paak,JEWELZ,JEWELZ,2IFFKj9orAsQOOS0JRhHAW,0.884,0.653,11,-7.653,0,0.0586,0.00135,0.812,0.766,108.548,174213,4
12,Kota the Friend,EVERYTHING,Long Beach,6tqIes4TjudsjfIpK4P2Jh,0.809,0.613,2,-8.402,1,0.175,0.0,0.107,0.562,104.991,252779,4
13,PawPaw Rod,HIT EM WHERE IT HURTS,HIT EM WHERE IT HURTS,63e35wfL6GMUp0boIvNBhw,0.78,0.721,6,-6.371,1,0.214,0.00235,0.078,0.824,178.036,165499,4
14,Swaine Delgado,Boulevard,Boulevard,56HZzvkgu1dG5AsSQmfEsR,0.644,0.519,5,-8.645,1,0.0306,0.26,0.16,0.253,119.965,177739,4
15,Griff,"1,000,000 X Better","1,000,000 X Better",1wYHNvK8jXzA4TASd5bTMU,0.746,0.775,0,-7.871,1,0.122,0.000548,0.0622,0.594,120.009,191739,4
16,Sofi Tukker,Purple Hat,Purple Hat,0bGH7ezs7WdDwpqnsvGf1z,0.777,0.744,9,-7.42,1,0.204,0.0073,0.088,0.654,94.019,178369,4
17,Cherub,Year of the Caprese,Doses & Mimosas,44CZRkOxv7UItaAUmh8PgN,0.775,0.655,5,-7.333,1,0.102,0.00016,0.035,0.346,114.503,323253,4
18,Glass Animals,Dreamland,Tangerine,40rOlDoGejXXF4B0BYsjx8,0.845,0.583,9,-5.948,0,0.0773,0.000536,0.1,0.842,149.941,200584,4
19,Elderbrook,Back To My Bed,Back To My Bed,0NHBjddjKTkJQvEb5oTilt,0.771,0.729,4,-7.554,1,0.0372,0.00452,0.236,0.689,124.047,202107,4
20,The Knocks,Bodies,Bodies,5mueyPaJsGl0bGiZSu1z0e,0.584,0.599,11,-4.243,1,0.0342,0.0,0.0481,0.634,112.048,209293,4
21,Petit Biscuit,I Leave Again,I Leave Again (Japanese Wallpaper Remix),6j73UJ8jieAOi1qJzbOOSo,0.555,0.792,2,-5.715,1,0.0556,0.114,0.117,0.565,124.047,207533,4
22,Wallows,Nothing Happens,Are You Bored Yet? (feat. Clairo),57RA3JGafJm5zRtKJiKPIm,0.682,0.683,8,-6.444,0,0.0287,2.32e-05,0.273,0.64,120.023,178000,4
23,BENEE,FIRE ON MARZZ,Glitter,23TPP1eeElFfvYVznskwCY,0.801,0.589,7,-5.157,1,0.0485,0.0,0.162,0.58,116.934,180147,4
24,Surfaces,Where the Light Is,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832,1,0.0578,0.0,0.0714,0.694,112.022,158571,4
25,Alina Baraz,Floating (feat. Khalid) [filous Remix],Floating (feat. Khalid) [filous Remix],3Vtl4Xc9cKVs1UoenXtScn,0.757,0.614,4,-6.828,1,0.126,0.0,0.161,0.616,90.523,200865,4
26,Joji,Daylight,Daylight,6Ed1q0X8oSKSm4IIhiQbYg,0.528,0.749,7,-7.571,1,0.0479,9.6e-05,0.0949,0.729,163.944,163906,4
27,Remi Wolf,Monte Carlo,Monte Carlo,3CXCtE8qJIFtUJJZRKCcXC,0.797,0.625,8,-4.893,1,0.0518,0.0,0.222,0.883,145.008,143793,4
28,FLOYD WONDER,mas queso,mas queso,0fUujTuntLla5fesCqQ6d1,0.626,0.895,10,-4.359,0,0.0817,0.0679,0.198,0.6,104.999,138424,4
29,James Mantis,DOLORES,DOLORES,7DTpAigYPkkjZJlKkdEqjZ,0.641,0.686,1,-7.962,1,0.0335,0.0131,0.223,0.656,105.953,250000,4
30,Kyle Dion,That Don't Mean A Thing / Stressed Out,That Don't Mean A Thing,3qnQkKI3BMZWfnd39RG6Pc,0.864,0.532,9,-5.288,1,0.05,0.000139,0.0618,0.663,115.006,181792,4
31,SG Lewis,Chemicals,Chemicals,4xnaRQjBsHrJY5hmxBlMel,0.616,0.854,11,-4.749,0,0.368,0.0,0.322,0.801,113.982,254871,4
32,Kid Francescoli,Play Me Again,Moon (And It Went Like),24upABZ8A0sAepfu91sEYr,0.662,0.657,7,-10.002,1,0.0345,0.856,0.102,0.0584,117.986,390639,4
33,DOUBLECAMP,Smoke and Mirrors,Smoke and Mirrors,6fKpX8Zm3BR8SaZ4p20TA6,0.745,0.681,4,-5.733,1,0.0803,1.26e-06,0.314,0.91,149.962,191348,4
34,Clubhouse,Weekend,Weekend,0qPeakaeFndczx9OhJIFp6,0.921,0.438,6,-8.771,0,0.0442,0.00271,0.37,0.596,98.972,188380,4
35,Mel Blue,Yesterday,Yesterday,1l0cPiIm4i7AX7wukAP1GE,0.802,0.58,0,-6.412,1,0.155,0.0119,0.176,0.179,114.988,218205,4
36,again&again,eighty-five,eighty-five,3QqdwK6b3QTRIWkT9oNYb1,0.71,0.618,11,-8.865,0,0.0598,3.93e-05,0.141,0.797,94.995,192316,4
37,Louis The Child,Here For Now,Big Love (with EARTHGANG),25Q6XHjKEyaXzCvKlwDpPP,0.669,0.748,8,-3.218,1,0.106,0.0,0.17,0.373,87.012,167480,4
38,BENEE,STELLA & STEVE,Supalonely,4nK5YrxbMGZstTLbvj6Gxw,0.863,0.631,7,-4.689,1,0.0534,3.04e-05,0.123,0.817,128.977,223480,4
39,Kaptan,Whatever You Want,Whatever You Want,3qskzElWxkInIwK3zm8WW7,0.682,0.672,2,-8.329,1,0.0268,2.22e-06,0.117,0.723,118.97,200000,4
40,Tame Impala,The Slow Rush,Borderline,5hM5arv9KDbCHS0k9uqwjr,0.621,0.873,5,-3.067,0,0.0369,9.1e-06,0.0824,0.873,97.96,237800,4
41,Flume,Rushing Back,Rushing Back,2zoNNEAyPK2OGDfajardlY,0.574,0.612,0,-4.741,1,0.0781,0.0,0.158,0.368,136.046,231663,3
42,Glass Animals,Tokyo Drifting,Tokyo Drifting (with Denzel Curry),3AHqaOkEFKZ6zEHdiplIv7,0.708,0.496,8,-8.175,0,0.0496,0.000109,0.102,0.412,128.914,217693,4
43,PUBLIC,Make You Mine,Make You Mine,5iFwAOB2TFkPJk8sMlxP8g,0.606,0.799,9,-4.452,1,0.0261,0.0,0.15,0.638,103.014,232907,4
44,Social House,Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,1,0.0385,0.0,0.0914,0.803,96.051,164640,4
45,Tommy Newport,Marigold,Marigold,3tToxMlakmNRLtOahT1cYC,0.862,0.856,2,-4.862,1,0.147,6.8e-05,0.187,0.782,114.002,145395,4
46,Electric Guest,KIN,Dollar,0z4zZNViQ01puQOlAFGGUy,0.799,0.58,0,-8.152,0,0.0891,0.000183,0.154,0.601,95.039,208747,4
47,Verzache,Needs,Needs,0WKmVAD4VWk5EdTyCFILi4,0.813,0.601,11,-7.552,0,0.116,0.0002,0.426,0.855,118.981,177479,4
48,Surfaces,Good Day,Good Day,7iTwzSe2fg5xYwCgXXFkEe,0.936,0.353,11,-12.17,1,0.0458,2.73e-05,0.133,0.863,124.964,181000,4
49,Disclosure,Birthday,Birthday,2jCSd2lOtWQKtwb7FdfvPQ,0.692,0.728,5,-8.686,0,0.0822,4.58e-06,0.125,0.668,136.205,219520,4
50,Wallows,OK,OK,0APAKxMXB7jdDs4kw1l30y,0.72,0.625,7,-6.274,1,0.0362,0.0076,0.0999,0.818,102.006,193293,4
51,"Tyler, The Creator",IGOR,EARFQUAKE,5hVghJ4KaYES3BFUATCYn0,0.554,0.498,9,-8.866,1,0.0685,5.98e-06,0.795,0.413,79.635,190067,4
52,Dayglow,Fuzzybrain,Can I Call You Tonight?,5Ti99QiUdIwe0xG4gS22FL,0.641,0.842,9,-7.27,1,0.0292,0.91,0.419,0.5,129.98,278769,4
53,박혜진 Park Hye Jin,IF U WANT IT,ABC,1mazAW31oI50KA3YLB6UTZ,0.778,0.857,8,-7.037,0,0.0576,0.661,0.116,0.439,120.003,242000,4
54,Elohim,Group Therapy,Group Therapy,2YvozvgxDiTZDZzQGEdSTi,0.704,0.815,5,-3.6,1,0.283,7.85e-05,0.103,0.907,183.877,144130,4
55,ELLIANA,Nirvana,Nirvana,11VPN6SfBRRmF2fESXlNep,0.479,0.402,4,-9.573,1,0.0311,4.11e-05,0.116,0.153,134.035,266036,4
56,COIN,Youuu,Youuu,0xORFaXxl07BtES8IAJ7OD,0.528,0.619,2,-6.959,1,0.0282,0.0,0.291,0.0845,102.951,235267,4
57,Jai Wolf,The Cure To Loneliness,Lose My Mind (feat. Mr Gabriel),0zEKfIm5b8EUcDM3qoPXKX,0.606,0.775,0,-6.038,0,0.04,0.498,0.305,0.508,140.013,258547,4
58,The Avalanches,Running Red Lights (feat. Rivers Cuomo & Pink Siifu),Running Red Lights (feat. Rivers Cuomo & Pink Siifu),0UdYkM8rQeOV9B8n65fsfN,0.672,0.684,2,-6.084,1,0.0235,0.0,0.393,0.664,100.51,279613,4
59,Landon Conrath,Acetone,Acetone,4qeidmYMAh6ZC7plRhMSiy,0.61,0.714,3,-8.518,1,0.0475,0.00128,0.126,0.454,157.964,202040,4
60,Japanese Wallpaper,Imaginary Friends (St. Lucia Remix),Imaginary Friends - St. Lucia Remix,0q4DKLmKq242eGXUIbmKuP,0.587,0.7,6,-6.893,0,0.219,1.43e-05,0.0625,0.451,186.029,266856,4
61,Shoffy,Lenses,Let Go Today,3FUWD1PXnb6wxRpxqEp1zc,0.84,0.193,8,-11.186,1,0.0696,0.0,0.173,0.204,99.99,182400,4
62,Day Wave,Potions,Potions,3Bqw48ecyeeOHvuU1jYy6C,0.646,0.705,7,-5.816,1,0.0294,4.77e-05,0.151,0.223,91.513,190061,4
63,SADBOii,Nothing,Nothing,1FuQy32K6DPowR1cBhVbS7,0.51,0.666,7,-7.008,1,0.0861,0.0,0.0775,0.213,179.96,208500,4
64,Joji,Sanctuary,Sanctuary,3xaugmCyXrVkrDTXbFkMW3,0.552,0.65,1,-7.199,1,0.128,0.000275,0.372,0.316,167.788,180019,4
65,A R I Z O N A,Nostalgic (filous Remix),Nostalgic - filous Remix,5AiwOMZLbmaTos05YwxoQz,0.769,0.666,0,-4.859,1,0.193,0.0205,0.333,0.285,103.777,151430,4
66,The Foxies,Deep Sea Diver,Deep Sea Diver,13u0k2UFMQ4zlLMhJdshGa,0.644,0.645,0,-6.459,1,0.0336,2.96e-05,0.109,0.485,89.979,274994,4
67,Yoke Lore,Everybody Wants To Be Loved,Everybody Wants To Be Loved,1dS91GGSKkkpIwKnEM4n8j,0.656,0.574,9,-7.66,0,0.0808,0.527,0.713,0.251,119.498,213138,4
68,Moby Rich,Loser,Loser,0HIQTdxeEgAim6XGO31tGl,0.547,0.676,1,-5.169,1,0.15,0.0117,0.0662,0.729,173.965,145147,4
69,flor,dancing around / slow motion,dancing around,4bE6D10MEtSdDt1lxXgTro,0.726,0.657,10,-7.066,0,0.0327,0.000248,0.0975,0.629,114.996,235707,4
70,Kyle Dion,Play Too Much,Play Too Much,11xILcyUmIjr2XpM6mpEvA,0.877,0.452,9,-5.773,0,0.0898,4.37e-06,0.139,0.89,110.021,197205,4
71,ILLENIUM,Crashing (feat. Bahari),Crashing (feat. Bahari),7egj375ez0KtF3bYCfAHdZ,0.582,0.681,5,-6.138,1,0.0458,0.0,0.186,0.273,95.995,230000,4
72,Chloe Lilac,Summer,Summer,7tsHqxfepei1AdLjy93XIv,0.639,0.531,4,-5.531,1,0.0277,1.45e-06,0.111,0.318,112.926,178457,4
73,SHAED,Trampoline (with ZAYN),Trampoline (with ZAYN),1iQDltZqI7BXnHrFy4Qo1k,0.619,0.459,7,-5.782,0,0.0334,0.0,0.137,0.498,126.803,184280,4
74,Big Gigantic,Friends,Friends,67J01Vb3WHz7QuuBriVdJQ,0.667,0.834,5,-4.205,0,0.13,1e-06,0.0515,0.674,95.015,238330,4
75,Arizona Zervas,ROXANNE,ROXANNE,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0.0,0.46,0.457,116.735,163636,5
76,Mikey Mike,Mikey Mike’s Life on Earth: Vol. 1,Yasmin you will never hear this,78IGDfiO57RIAYSV3LfaGa,0.416,0.628,0,-6.052,1,0.176,0.0,0.0774,0.404,78.101,208092,1
77,Tycho,Pink & Blue (RAC Mix),Pink & Blue - RAC Mix,3dFj5uaJiP7I9Dz4OTN8wk,0.671,0.721,5,-7.378,1,0.0384,0.376,0.199,0.448,118.043,217271,4
78,SG Lewis,Throwaway (with Clairo),Throwaway (with Clairo),3TTWpDAiJfyoJDd5v2F8C3,0.789,0.49,2,-6.588,1,0.0392,0.000598,0.112,0.869,140.034,180000,4
79,Still Woozy,Habit,Habit,1M321puDN1WBd5NF0ogOKW,0.766,0.402,1,-11.155,1,0.107,0.0007,0.106,0.466,125.107,153857,4
80,ayokay,In the Shape of a Dream,Stay With Me (feat. Jeremy Zucker),65Bynqyt59f3fojjs1Uo41,0.694,0.695,2,-6.612,1,0.0705,0.000159,0.131,0.468,100.035,189787,4
81,Wafia,I'm Good,I'm Good,2o6dL3brUkkiuFRdrLfdG7,0.738,0.696,1,-3.59,1,0.0305,9.09e-05,0.338,0.892,101.989,217136,4
82,5 Seconds of Summer,13 Reasons Why (Season 3),Favorite Drug,18ZjYJcgFWiBhnvFzh5m3N,0.737,0.721,0,-5.458,1,0.0541,1.24e-05,0.0919,0.353,100.038,209000,4
83,Emilee,Feels Like a Dream,Feels Like a Dream,5NDrYaYzObrqyNsYmfTdxK,0.667,0.486,1,-10.377,0,0.0351,0.00321,0.0492,0.928,199.729,170400,4
84,Foxes,Love Not Loving You,Love Not Loving You,1VSsfA5Z37dSNPqiK5dxmM,0.638,0.951,10,-2.985,1,0.109,0.000126,0.0629,0.487,121.049,214225,4
85,James Hersey,Real For You,Real For You,5zkZff8E84umaBtOMO5ZQi,0.65,0.527,5,-7.465,0,0.532,0.0,0.0902,0.705,120.094,181975,5
86,AURORA,The River,The River,7Ea5tyMeUFOvtJbXsqqtdm,0.569,0.738,2,-5.739,1,0.0374,0.0117,0.0996,0.242,94.967,217853,4
87,Skylar Spence,Carousel / Cry Wolf,Carousel,7njzY44c9xIbh8igjEd9K8,0.731,0.745,1,-5.846,1,0.0293,0.00167,0.0679,0.734,115.011,251322,4
88,Jarami,Cold Blooded,Cold Blooded,2MDLioU5AzJf5uA48lxk2t,0.77,0.688,5,-5.547,0,0.0362,0.026,0.102,0.51,114.99,169184,4
89,Wet,11 Hours (Branchez Remix),11 Hours - Branchez Remix,1BzdE75pSHlsqF2roxxEWk,0.687,0.352,8,-8.229,1,0.0759,0.000151,0.133,0.155,122.955,156213,4
90,Red Hearse,Red Hearse,Red Hearse,1MboFNLuzrmG98WWcoam6B,0.719,0.707,9,-8.217,1,0.266,0.00865,0.148,0.071,197.942,157215,4
91,bülow,Sweet Little Lies,Sweet Little Lies,6ZahaGPhyiXTi1pLEtGM6e,0.648,0.727,0,-3.791,1,0.142,0.0,0.17,0.689,160.024,175067,4
92,Dominic Fike,"Don't Forget About Me, Demos",3 Nights,1tNJrcVe6gwLEiZCtprs1u,0.815,0.518,7,-6.594,0,0.0897,0.0,0.104,0.877,151.891,177667,4
93,SHY Martin,Overthinking,Just a Little Longer,74d9QhneUCIUvO00ev5kyX,0.85,0.551,0,-7.197,1,0.0572,0.0,0.161,0.634,104.967,206204,4
94,Sophie Simmons,Paper Cut,Paper Cut,4gSEZ8dkB4GrrIowsib0l9,0.92,0.647,0,-8.553,1,0.119,0.00855,0.0766,0.259,105.011,188857,4
95,Absofacto,Thousand Peaces,Dissolve,7pBrj5rt4SSxXwFKOyZfHR,0.688,0.582,6,-10.668,0,0.0542,0.000157,0.0663,0.872,85.486,224661,4
96,88rising,Warpaint,Warpaint,2QIvCZTFVnky13XShl1zWJ,0.68,0.658,1,-5.356,1,0.0535,0.0324,0.109,0.278,128.921,213788,4
97,The 1975,A Brief Inquiry Into Online Relationships,It's Not Living (If It's Not With You),3TgMcrV32NUKjEG2ujn9eh,0.618,0.837,1,-5.338,1,0.0304,0.000378,0.0618,0.526,121.227,248336,4
98,Broods,Peach,Peach,35cr60GvlqBVchNX7fBqyo,0.687,0.74,5,-4.829,1,0.0403,4.39e-05,0.259,0.243,111.01,255397,4
99,Dansu,Don't You Give Up,Don't You Give Up,68xBP3GnZuYEDlN4usyp4G,0.79,0.468,6,-7.152,0,0.0534,0.00203,0.0735,0.606,98.014,188963,4
0,Jonas Blue,Blue,Mama,7jEyX4bqaCSdMN4D4JNnVj,0.738,0.794,11,-4.118,0,0.0416,0,0.0533,0.566,104.014,184134,4
1,David Guetta,7,Flames,66BjcDhhwWCcQIBxHMpKXh,0.631,0.649,5,-5.892,0,0.0385,3.8e-06,0.0934,0.421,93.95,194680,4
2,Calvin Harris,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,-3.24,0,0.11,2.19e-05,0.0814,0.592,123.994,214847,4
3,Zedd,Clarity,Clarity,60wwxj6Dd9NJlirf84wr2c,0.509,0.781,8,-3.48,1,0.072,0,0.0749,0.176,128.0,271427,4
4,DJ Snake,Encore,Middle,0g5EKLgdKvNlln7TNqBByK,0.583,0.695,9,-5.336,1,0.0423,0,0.0527,0.224,104.879,220573,4
5,Jonas Blue,Blue,Fast Car,1SN1vSPsr4V4tIUTR3s8YW,0.672,0.578,9,-6.621,1,0.0569,0,0.312,0.548,113.945,212424,4
6,David Guetta,Nothing but the Beat (Ultimate Edition),Titanium (feat. Sia),0TDLuuLlV54CkRRUOahJb4,0.604,0.787,0,-3.674,0,0.103,0.15,0.127,0.301,126.062,245040,4
7,Calvin Harris,How Deep Is Your Love,How Deep Is Your Love,22mek4IiqubGD9ctzxc69s,0.738,0.868,11,-4.373,0,0.0731,0.00171,0.388,0.336,122.003,212640,4
8,Zedd,Happy Now,Happy Now,4keoy2fqgwGnbWlm3ZVZFa,0.503,0.741,4,-5.128,1,0.047,1.49e-06,0.0712,0.458,88.335,207030,3
9,The Chainsmokers,Roses,Roses,3vv9phIu6Y1vX3jcqaGz5Z,0.713,0.802,4,-7.055,1,0.0561,0.00377,0.309,0.343,100.001,226739,4
10,Drake,Views,One Dance,1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,1,-5.609,1,0.0536,0.0018,0.329,0.37,103.967,173987,4
11,The Weeknd,Starboy,Starboy,7MXVkk9YMctZqd1Srtv4MB,0.679,0.587,7,-7.015,1,0.276,6.35e-06,0.137,0.486,186.003,230453,4
12,DNCE,DNCE,Cake By The Ocean,76hfruVvmfQbw0eYn1nmeC,0.774,0.753,4,-5.446,0,0.0517,0,0.0371,0.896,119.002,219147,4
13,Zedd,The Middle,The Middle,09IStsImFySgyp0pIQdqAc,0.753,0.657,7,-3.061,1,0.0449,0,0.112,0.437,107.01,184732,4
14,The Chainsmokers,Closer,Closer,7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,-5.599,1,0.0338,0,0.111,0.661,95.01,244960,4
15,Troye Sivan,Bloom,Dance To This (feat. Ariana Grande),2NjO87HyT80fsgejd3PLYW,0.736,0.756,11,-7.099,1,0.047,0.00577,0.106,0.712,117.016,231847,4
16,The Weeknd,Beauty Behind The Madness,Can't Feel My Face,22VdIZQfgXJea34mQxlt81,0.705,0.769,9,-5.526,0,0.0425,0,0.105,0.583,107.949,213520,4
17,Liam Payne,LP1,Strip That Down (feat. Quavo),29JrmE89KgRyCxBIzq2Ocw,0.873,0.495,6,-5.446,1,0.0518,0,0.0805,0.546,106.033,202062,4
18,Niall Horan,Flicker (Deluxe),Slow Hands,2cOUlop2ZakjOKe4WinesN,0.735,0.425,0,-6.648,1,0.0464,0,0.055,0.848,85.896,188174,4
19,Ariana Grande,My Everything (Deluxe),Problem,7vS3Y0IKjde7Xg85LWIEdP,0.66,0.805,1,-5.352,0,0.153,8.83e-06,0.159,0.625,103.008,193920,4
